"experiment","ensemble","model","year","TXx"
"historical","r13i1p1f1","CanESM5",1850,77.186048
"historical","r13i1p1f1","CanESM5",1851,85.47413
"historical","r13i1p1f1","CanESM5",1852,65.6249
"historical","r13i1p1f1","CanESM5",1853,91.03586
"historical","r13i1p1f1","CanESM5",1854,78.6317900000001
"historical","r13i1p1f1","CanESM5",1855,83.216336
"historical","r13i1p1f1","CanESM5",1856,89.52134
"historical","r13i1p1f1","CanESM5",1857,82.663664
"historical","r13i1p1f1","CanESM5",1858,83.307452
"historical","r13i1p1f1","CanESM5",1859,81.551624
"historical","r13i1p1f1","CanESM5",1860,83.068844
"historical","r13i1p1f1","CanESM5",1861,87.4500260000001
"historical","r13i1p1f1","CanESM5",1862,85.084106
"historical","r13i1p1f1","CanESM5",1863,84.269534
"historical","r13i1p1f1","CanESM5",1864,82.0393700000001
"historical","r13i1p1f1","CanESM5",1865,88.552832
"historical","r13i1p1f1","CanESM5",1866,86.81522
"historical","r13i1p1f1","CanESM5",1867,80.534174
"historical","r13i1p1f1","CanESM5",1868,83.0943860000001
"historical","r13i1p1f1","CanESM5",1869,80.0867120000001
"historical","r13i1p1f1","CanESM5",1870,84.737606
"historical","r13i1p1f1","CanESM5",1871,74.284664
"historical","r13i1p1f1","CanESM5",1872,84.01856
"historical","r13i1p1f1","CanESM5",1873,74.833592
"historical","r13i1p1f1","CanESM5",1874,80.89943
"historical","r13i1p1f1","CanESM5",1875,85.091756
"historical","r13i1p1f1","CanESM5",1876,84.94592
"historical","r13i1p1f1","CanESM5",1877,82.368788
"historical","r13i1p1f1","CanESM5",1878,83.02874
"historical","r13i1p1f1","CanESM5",1879,83.789546
"historical","r13i1p1f1","CanESM5",1880,82.724576
"historical","r13i1p1f1","CanESM5",1881,85.91441
"historical","r13i1p1f1","CanESM5",1882,88.6441280000001
"historical","r13i1p1f1","CanESM5",1883,76.1111600000001
"historical","r13i1p1f1","CanESM5",1884,78.308132
"historical","r13i1p1f1","CanESM5",1885,82.4070200000001
"historical","r13i1p1f1","CanESM5",1886,86.4712400000001
"historical","r13i1p1f1","CanESM5",1887,87.915128
"historical","r13i1p1f1","CanESM5",1888,81.924224
"historical","r13i1p1f1","CanESM5",1889,75.808904
"historical","r13i1p1f1","CanESM5",1890,86.35136
"historical","r13i1p1f1","CanESM5",1891,83.585084
"historical","r13i1p1f1","CanESM5",1892,84.217784
"historical","r13i1p1f1","CanESM5",1893,74.793272
"historical","r13i1p1f1","CanESM5",1894,83.5761200000001
"historical","r13i1p1f1","CanESM5",1895,79.5782660000001
"historical","r13i1p1f1","CanESM5",1896,82.4753480000001
"historical","r13i1p1f1","CanESM5",1897,79.844954
"historical","r13i1p1f1","CanESM5",1898,88.0210400000001
"historical","r13i1p1f1","CanESM5",1899,82.8968540000001
"historical","r13i1p1f1","CanESM5",1900,75.9340940000001
"historical","r13i1p1f1","CanESM5",1901,82.624226
"historical","r13i1p1f1","CanESM5",1902,85.29521
"historical","r13i1p1f1","CanESM5",1903,80.2736960000001
"historical","r13i1p1f1","CanESM5",1904,85.19036
"historical","r13i1p1f1","CanESM5",1905,81.9692600000001
"historical","r13i1p1f1","CanESM5",1906,79.37006
"historical","r13i1p1f1","CanESM5",1907,78.988352
"historical","r13i1p1f1","CanESM5",1908,84.851816
"historical","r13i1p1f1","CanESM5",1909,85.7294600000001
"historical","r13i1p1f1","CanESM5",1910,83.788664
"historical","r13i1p1f1","CanESM5",1911,83.611346
"historical","r13i1p1f1","CanESM5",1912,87.161306
"historical","r13i1p1f1","CanESM5",1913,80.82086
"historical","r13i1p1f1","CanESM5",1914,80.32136
"historical","r13i1p1f1","CanESM5",1915,79.2981140000001
"historical","r13i1p1f1","CanESM5",1916,85.0691660000001
"historical","r13i1p1f1","CanESM5",1917,81.58145
"historical","r13i1p1f1","CanESM5",1918,86.400716
"historical","r13i1p1f1","CanESM5",1919,81.12173
"historical","r13i1p1f1","CanESM5",1920,79.736414
"historical","r13i1p1f1","CanESM5",1921,81.05531
"historical","r13i1p1f1","CanESM5",1922,82.4288
"historical","r13i1p1f1","CanESM5",1923,79.7637200000001
"historical","r13i1p1f1","CanESM5",1924,85.5783320000001
"historical","r13i1p1f1","CanESM5",1925,80.849426
"historical","r13i1p1f1","CanESM5",1926,79.0484360000001
"historical","r13i1p1f1","CanESM5",1927,86.0572760000001
"historical","r13i1p1f1","CanESM5",1928,88.009664
"historical","r13i1p1f1","CanESM5",1929,77.244494
"historical","r13i1p1f1","CanESM5",1930,76.104932
"historical","r13i1p1f1","CanESM5",1931,85.6758920000001
"historical","r13i1p1f1","CanESM5",1932,86.00108
"historical","r13i1p1f1","CanESM5",1933,81.546512
"historical","r13i1p1f1","CanESM5",1934,80.354768
"historical","r13i1p1f1","CanESM5",1935,84.051788
"historical","r13i1p1f1","CanESM5",1936,84.814394
"historical","r13i1p1f1","CanESM5",1937,78.54602
"historical","r13i1p1f1","CanESM5",1938,85.98614
"historical","r13i1p1f1","CanESM5",1939,84.328592
"historical","r13i1p1f1","CanESM5",1940,87.464192
"historical","r13i1p1f1","CanESM5",1941,78.9647
"historical","r13i1p1f1","CanESM5",1942,72.853412
"historical","r13i1p1f1","CanESM5",1943,85.342784
"historical","r13i1p1f1","CanESM5",1944,84.05267
"historical","r13i1p1f1","CanESM5",1945,76.3797200000001
"historical","r13i1p1f1","CanESM5",1946,81.3435440000001
"historical","r13i1p1f1","CanESM5",1947,83.728346
"historical","r13i1p1f1","CanESM5",1948,86.1628100000001
"historical","r13i1p1f1","CanESM5",1949,79.0025
"historical","r13i1p1f1","CanESM5",1950,83.7878
"historical","r13i1p1f1","CanESM5",1951,79.74761
"historical","r13i1p1f1","CanESM5",1952,85.75016
"historical","r13i1p1f1","CanESM5",1953,84.4973960000001
"historical","r13i1p1f1","CanESM5",1954,87.9638540000001
"historical","r13i1p1f1","CanESM5",1955,87.279836
"historical","r13i1p1f1","CanESM5",1956,80.70764
"historical","r13i1p1f1","CanESM5",1957,79.167812
"historical","r13i1p1f1","CanESM5",1958,83.58314
"historical","r13i1p1f1","CanESM5",1959,80.52413
"historical","r13i1p1f1","CanESM5",1960,79.355192
"historical","r13i1p1f1","CanESM5",1961,85.856072
"historical","r13i1p1f1","CanESM5",1962,82.2178400000001
"historical","r13i1p1f1","CanESM5",1963,80.86289
"historical","r13i1p1f1","CanESM5",1964,83.8349060000001
"historical","r13i1p1f1","CanESM5",1965,85.2760940000001
"historical","r13i1p1f1","CanESM5",1966,78.98324
"historical","r13i1p1f1","CanESM5",1967,81.540194
"historical","r13i1p1f1","CanESM5",1968,79.84166
"historical","r13i1p1f1","CanESM5",1969,88.930706
"historical","r13i1p1f1","CanESM5",1970,91.1626880000001
"historical","r13i1p1f1","CanESM5",1971,86.6880140000001
"historical","r13i1p1f1","CanESM5",1972,82.1639480000001
"historical","r13i1p1f1","CanESM5",1973,86.2851920000001
"historical","r13i1p1f1","CanESM5",1974,79.2415400000001
"historical","r13i1p1f1","CanESM5",1975,84.495308
"historical","r13i1p1f1","CanESM5",1976,81.099968
"historical","r13i1p1f1","CanESM5",1977,86.755352
"historical","r13i1p1f1","CanESM5",1978,85.9838000000001
"historical","r13i1p1f1","CanESM5",1979,87.4846760000001
"historical","r13i1p1f1","CanESM5",1980,84.4092860000001
"historical","r13i1p1f1","CanESM5",1981,87.845864
"historical","r13i1p1f1","CanESM5",1982,83.5475000000001
"historical","r13i1p1f1","CanESM5",1983,87.931544
"historical","r13i1p1f1","CanESM5",1984,87.855908
"historical","r13i1p1f1","CanESM5",1985,89.48768
"historical","r13i1p1f1","CanESM5",1986,84.9554600000001
"historical","r13i1p1f1","CanESM5",1987,87.4927400000001
"historical","r13i1p1f1","CanESM5",1988,85.818326
"historical","r13i1p1f1","CanESM5",1989,90.17051
"historical","r13i1p1f1","CanESM5",1990,82.16834
"historical","r13i1p1f1","CanESM5",1991,78.90881
"historical","r13i1p1f1","CanESM5",1992,88.144412
"historical","r13i1p1f1","CanESM5",1993,87.5084
"historical","r13i1p1f1","CanESM5",1994,81.943232
"historical","r13i1p1f1","CanESM5",1995,79.51154
"historical","r13i1p1f1","CanESM5",1996,70.03103
"historical","r13i1p1f1","CanESM5",1997,78.83204
"historical","r13i1p1f1","CanESM5",1998,88.09943
"historical","r13i1p1f1","CanESM5",1999,92.1126200000001
"historical","r13i1p1f1","CanESM5",2000,88.21328
"historical","r13i1p1f1","CanESM5",2001,84.592148
"historical","r13i1p1f1","CanESM5",2002,87.99638
"historical","r13i1p1f1","CanESM5",2003,88.292336
"historical","r13i1p1f1","CanESM5",2004,87.2692880000001
"historical","r13i1p1f1","CanESM5",2005,80.4589880000001
"historical","r13i1p1f1","CanESM5",2006,86.1845
"historical","r13i1p1f1","CanESM5",2007,82.8705200000001
"historical","r13i1p1f1","CanESM5",2008,84.2609660000001
"historical","r13i1p1f1","CanESM5",2009,82.2827660000001
"historical","r13i1p1f1","CanESM5",2010,85.34597
"historical","r13i1p1f1","CanESM5",2011,79.354796
"historical","r13i1p1f1","CanESM5",2012,80.49056
"historical","r13i1p1f1","CanESM5",2013,83.5124
"historical","r13i1p1f1","CanESM5",2014,85.7030000000001
"historical","r14i1p1f1","CanESM5",1850,81.7581200000001
"historical","r14i1p1f1","CanESM5",1851,81.5936
"historical","r14i1p1f1","CanESM5",1852,82.6457540000001
"historical","r14i1p1f1","CanESM5",1853,83.543054
"historical","r14i1p1f1","CanESM5",1854,84.16697
"historical","r14i1p1f1","CanESM5",1855,82.467068
"historical","r14i1p1f1","CanESM5",1856,82.26212
"historical","r14i1p1f1","CanESM5",1857,79.392812
"historical","r14i1p1f1","CanESM5",1858,73.668272
"historical","r14i1p1f1","CanESM5",1859,90.518396
"historical","r14i1p1f1","CanESM5",1860,89.385044
"historical","r14i1p1f1","CanESM5",1861,77.8593200000001
"historical","r14i1p1f1","CanESM5",1862,84.6655340000001
"historical","r14i1p1f1","CanESM5",1863,79.61504
"historical","r14i1p1f1","CanESM5",1864,82.69799
"historical","r14i1p1f1","CanESM5",1865,82.157684
"historical","r14i1p1f1","CanESM5",1866,83.326406
"historical","r14i1p1f1","CanESM5",1867,81.54257
"historical","r14i1p1f1","CanESM5",1868,82.9163480000001
"historical","r14i1p1f1","CanESM5",1869,91.442228
"historical","r14i1p1f1","CanESM5",1870,88.0707200000001
"historical","r14i1p1f1","CanESM5",1871,78.93491
"historical","r14i1p1f1","CanESM5",1872,81.687632
"historical","r14i1p1f1","CanESM5",1873,81.8516120000001
"historical","r14i1p1f1","CanESM5",1874,88.356164
"historical","r14i1p1f1","CanESM5",1875,80.889926
"historical","r14i1p1f1","CanESM5",1876,77.6469200000001
"historical","r14i1p1f1","CanESM5",1877,79.0600280000001
"historical","r14i1p1f1","CanESM5",1878,88.307006
"historical","r14i1p1f1","CanESM5",1879,81.78404
"historical","r14i1p1f1","CanESM5",1880,80.687174
"historical","r14i1p1f1","CanESM5",1881,81.895388
"historical","r14i1p1f1","CanESM5",1882,88.438892
"historical","r14i1p1f1","CanESM5",1883,82.223654
"historical","r14i1p1f1","CanESM5",1884,82.555448
"historical","r14i1p1f1","CanESM5",1885,66.819074
"historical","r14i1p1f1","CanESM5",1886,79.9392740000001
"historical","r14i1p1f1","CanESM5",1887,78.77336
"historical","r14i1p1f1","CanESM5",1888,86.9247680000001
"historical","r14i1p1f1","CanESM5",1889,84.233714
"historical","r14i1p1f1","CanESM5",1890,80.36834
"historical","r14i1p1f1","CanESM5",1891,79.580192
"historical","r14i1p1f1","CanESM5",1892,82.306994
"historical","r14i1p1f1","CanESM5",1893,81.73634
"historical","r14i1p1f1","CanESM5",1894,73.13954
"historical","r14i1p1f1","CanESM5",1895,80.5428680000001
"historical","r14i1p1f1","CanESM5",1896,81.4914140000001
"historical","r14i1p1f1","CanESM5",1897,80.8379060000001
"historical","r14i1p1f1","CanESM5",1898,81.804146
"historical","r14i1p1f1","CanESM5",1899,85.81163
"historical","r14i1p1f1","CanESM5",1900,84.478154
"historical","r14i1p1f1","CanESM5",1901,85.342892
"historical","r14i1p1f1","CanESM5",1902,88.983266
"historical","r14i1p1f1","CanESM5",1903,84.01442
"historical","r14i1p1f1","CanESM5",1904,82.8500900000001
"historical","r14i1p1f1","CanESM5",1905,84.9097040000001
"historical","r14i1p1f1","CanESM5",1906,81.6669320000001
"historical","r14i1p1f1","CanESM5",1907,84.03944
"historical","r14i1p1f1","CanESM5",1908,81.263894
"historical","r14i1p1f1","CanESM5",1909,85.05554
"historical","r14i1p1f1","CanESM5",1910,77.3625200000001
"historical","r14i1p1f1","CanESM5",1911,87.6594740000001
"historical","r14i1p1f1","CanESM5",1912,79.823192
"historical","r14i1p1f1","CanESM5",1913,84.6752540000001
"historical","r14i1p1f1","CanESM5",1914,79.7399240000001
"historical","r14i1p1f1","CanESM5",1915,80.85956
"historical","r14i1p1f1","CanESM5",1916,78.5046200000001
"historical","r14i1p1f1","CanESM5",1917,87.694304
"historical","r14i1p1f1","CanESM5",1918,79.311794
"historical","r14i1p1f1","CanESM5",1919,83.6058200000001
"historical","r14i1p1f1","CanESM5",1920,83.5967840000001
"historical","r14i1p1f1","CanESM5",1921,84.33086
"historical","r14i1p1f1","CanESM5",1922,82.8595400000001
"historical","r14i1p1f1","CanESM5",1923,84.234326
"historical","r14i1p1f1","CanESM5",1924,79.364966
"historical","r14i1p1f1","CanESM5",1925,79.9862900000001
"historical","r14i1p1f1","CanESM5",1926,79.974104
"historical","r14i1p1f1","CanESM5",1927,85.1734400000001
"historical","r14i1p1f1","CanESM5",1928,83.421392
"historical","r14i1p1f1","CanESM5",1929,81.533336
"historical","r14i1p1f1","CanESM5",1930,79.3516100000001
"historical","r14i1p1f1","CanESM5",1931,82.482494
"historical","r14i1p1f1","CanESM5",1932,80.14046
"historical","r14i1p1f1","CanESM5",1933,76.41959
"historical","r14i1p1f1","CanESM5",1934,88.342826
"historical","r14i1p1f1","CanESM5",1935,82.1126480000001
"historical","r14i1p1f1","CanESM5",1936,85.625852
"historical","r14i1p1f1","CanESM5",1937,84.8687
"historical","r14i1p1f1","CanESM5",1938,72.688568
"historical","r14i1p1f1","CanESM5",1939,84.60995
"historical","r14i1p1f1","CanESM5",1940,89.4149240000001
"historical","r14i1p1f1","CanESM5",1941,78.83015
"historical","r14i1p1f1","CanESM5",1942,83.170904
"historical","r14i1p1f1","CanESM5",1943,84.6476600000001
"historical","r14i1p1f1","CanESM5",1944,88.283876
"historical","r14i1p1f1","CanESM5",1945,74.85764
"historical","r14i1p1f1","CanESM5",1946,81.411008
"historical","r14i1p1f1","CanESM5",1947,82.913648
"historical","r14i1p1f1","CanESM5",1948,81.768272
"historical","r14i1p1f1","CanESM5",1949,82.1217560000001
"historical","r14i1p1f1","CanESM5",1950,83.2128800000001
"historical","r14i1p1f1","CanESM5",1951,81.0941000000001
"historical","r14i1p1f1","CanESM5",1952,81.1832
"historical","r14i1p1f1","CanESM5",1953,83.2838360000001
"historical","r14i1p1f1","CanESM5",1954,89.54564
"historical","r14i1p1f1","CanESM5",1955,84.645536
"historical","r14i1p1f1","CanESM5",1956,82.951394
"historical","r14i1p1f1","CanESM5",1957,85.378928
"historical","r14i1p1f1","CanESM5",1958,81.5486000000001
"historical","r14i1p1f1","CanESM5",1959,75.673166
"historical","r14i1p1f1","CanESM5",1960,89.577086
"historical","r14i1p1f1","CanESM5",1961,76.31222
"historical","r14i1p1f1","CanESM5",1962,83.851664
"historical","r14i1p1f1","CanESM5",1963,86.2381760000001
"historical","r14i1p1f1","CanESM5",1964,86.275526
"historical","r14i1p1f1","CanESM5",1965,80.7566000000001
"historical","r14i1p1f1","CanESM5",1966,80.39858
"historical","r14i1p1f1","CanESM5",1967,85.5347000000001
"historical","r14i1p1f1","CanESM5",1968,82.8092840000001
"historical","r14i1p1f1","CanESM5",1969,82.8015440000001
"historical","r14i1p1f1","CanESM5",1970,81.425066
"historical","r14i1p1f1","CanESM5",1971,79.48994
"historical","r14i1p1f1","CanESM5",1972,75.071552
"historical","r14i1p1f1","CanESM5",1973,77.71235
"historical","r14i1p1f1","CanESM5",1974,83.7395600000001
"historical","r14i1p1f1","CanESM5",1975,77.63864
"historical","r14i1p1f1","CanESM5",1976,82.821812
"historical","r14i1p1f1","CanESM5",1977,83.9611940000001
"historical","r14i1p1f1","CanESM5",1978,79.902572
"historical","r14i1p1f1","CanESM5",1979,76.86419
"historical","r14i1p1f1","CanESM5",1980,81.83372
"historical","r14i1p1f1","CanESM5",1981,80.443814
"historical","r14i1p1f1","CanESM5",1982,82.5243800000001
"historical","r14i1p1f1","CanESM5",1983,85.01828
"historical","r14i1p1f1","CanESM5",1984,85.6679000000001
"historical","r14i1p1f1","CanESM5",1985,87.5812460000001
"historical","r14i1p1f1","CanESM5",1986,83.6547800000001
"historical","r14i1p1f1","CanESM5",1987,80.746484
"historical","r14i1p1f1","CanESM5",1988,86.212346
"historical","r14i1p1f1","CanESM5",1989,90.1851260000001
"historical","r14i1p1f1","CanESM5",1990,85.6927400000001
"historical","r14i1p1f1","CanESM5",1991,85.110206
"historical","r14i1p1f1","CanESM5",1992,81.30578
"historical","r14i1p1f1","CanESM5",1993,86.3741840000001
"historical","r14i1p1f1","CanESM5",1994,86.37935
"historical","r14i1p1f1","CanESM5",1995,85.138826
"historical","r14i1p1f1","CanESM5",1996,84.23042
"historical","r14i1p1f1","CanESM5",1997,87.20564
"historical","r14i1p1f1","CanESM5",1998,86.75195
"historical","r14i1p1f1","CanESM5",1999,88.289492
"historical","r14i1p1f1","CanESM5",2000,86.5067000000001
"historical","r14i1p1f1","CanESM5",2001,89.5965260000001
"historical","r14i1p1f1","CanESM5",2002,83.205554
"historical","r14i1p1f1","CanESM5",2003,88.8593540000001
"historical","r14i1p1f1","CanESM5",2004,86.288216
"historical","r14i1p1f1","CanESM5",2005,85.323128
"historical","r14i1p1f1","CanESM5",2006,89.6180540000001
"historical","r14i1p1f1","CanESM5",2007,86.6967800000001
"historical","r14i1p1f1","CanESM5",2008,85.679348
"historical","r14i1p1f1","CanESM5",2009,83.00696
"historical","r14i1p1f1","CanESM5",2010,88.209014
"historical","r14i1p1f1","CanESM5",2011,77.765846
"historical","r14i1p1f1","CanESM5",2012,93.84791
"historical","r14i1p1f1","CanESM5",2013,93.25292
"historical","r14i1p1f1","CanESM5",2014,87.08702
"historical","r15i1p1f1","CanESM5",1850,83.68916
"historical","r15i1p1f1","CanESM5",1851,85.598816
"historical","r15i1p1f1","CanESM5",1852,85.66106
"historical","r15i1p1f1","CanESM5",1853,82.078754
"historical","r15i1p1f1","CanESM5",1854,84.662564
"historical","r15i1p1f1","CanESM5",1855,86.9288
"historical","r15i1p1f1","CanESM5",1856,83.7338900000001
"historical","r15i1p1f1","CanESM5",1857,77.5621040000001
"historical","r15i1p1f1","CanESM5",1858,85.447652
"historical","r15i1p1f1","CanESM5",1859,84.128306
"historical","r15i1p1f1","CanESM5",1860,79.2488300000001
"historical","r15i1p1f1","CanESM5",1861,79.203236
"historical","r15i1p1f1","CanESM5",1862,84.855866
"historical","r15i1p1f1","CanESM5",1863,77.060696
"historical","r15i1p1f1","CanESM5",1864,83.5955600000001
"historical","r15i1p1f1","CanESM5",1865,81.971132
"historical","r15i1p1f1","CanESM5",1866,86.45306
"historical","r15i1p1f1","CanESM5",1867,85.082
"historical","r15i1p1f1","CanESM5",1868,79.8750500000001
"historical","r15i1p1f1","CanESM5",1869,87.008432
"historical","r15i1p1f1","CanESM5",1870,86.2889
"historical","r15i1p1f1","CanESM5",1871,80.88962
"historical","r15i1p1f1","CanESM5",1872,83.3321840000001
"historical","r15i1p1f1","CanESM5",1873,76.4270600000001
"historical","r15i1p1f1","CanESM5",1874,86.2125260000001
"historical","r15i1p1f1","CanESM5",1875,83.79518
"historical","r15i1p1f1","CanESM5",1876,85.7958800000001
"historical","r15i1p1f1","CanESM5",1877,81.0959
"historical","r15i1p1f1","CanESM5",1878,93.1253
"historical","r15i1p1f1","CanESM5",1879,86.401328
"historical","r15i1p1f1","CanESM5",1880,75.586604
"historical","r15i1p1f1","CanESM5",1881,75.1836740000001
"historical","r15i1p1f1","CanESM5",1882,85.8632720000001
"historical","r15i1p1f1","CanESM5",1883,79.48949
"historical","r15i1p1f1","CanESM5",1884,83.937092
"historical","r15i1p1f1","CanESM5",1885,84.19298
"historical","r15i1p1f1","CanESM5",1886,74.91137
"historical","r15i1p1f1","CanESM5",1887,78.070766
